id_these,ID_hackathon_auteur,titre,nom_auteur,prenom_auteur,genre_auteur,annee_promo,sujet_date_min,sujet_date_max,url
ENCPOS_2001_09,h1439,"Le quartier de l’hôtel Saint-Paul à Paris (1360-1550). Étude topographique, économique et sociale.",Guerber,Estelle,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_09
ENCPOS_2001_10,h1581,Les Français acteurs et spectateurs de l’histoire de Hawaii (1837-1898),Huetz de Lemps,Paul,male,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_10
ENCPOS_2001_11,h1635,"Édition critique de lettres de Guy Patin (Bibl. nat. de France, Baluze 148)",Jestaz,Laure,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_11
ENCPOS_2001_12,h1949,Le Comité des travaux historiques et scientifiques (1834-1914) : entre animation et contrôle du mouvement scientifique en France,Leroy,Rodolphe,male,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_12
ENCPOS_2001_13,h1973,Tristan Tzara et le livre : ses éditeurs et ses illustrateurs,Lévy-Bruhl,Hélène,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_13
ENCPOS_2001_14,h2170,Géographie historique du domaine francoprovençal,Menapace,Luc,male,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_14
ENCPOS_2001_15,h2246,"Le manuscrit Bibl. nat. de France, fr 688 et son traducteur. Édition de la Chronique universelle et de l’Histoire romaine.",Moreau,Nathalie,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_15
ENCPOS_2001_16,h2533,L’action de Louis Hautecœur au secrétariat général des Beaux-arts (1940-1944). La permanence des beaux-arts dans la fracture de Vichy.,Poulain,Caroline,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_16
ENCPOS_2001_17,h2588,Les plaidoiries des gens du roi aux parlements de Paris et de Poitiers (1418-1436). « Que le droit du roi soit gardé ».,Ratel,Guillaume,male,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_17
ENCPOS_2001_18,h2596,La bibliothèque médiévale du collège des Cholets,Rebmeister,Karine,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_18
ENCPOS_2001_19,h2634,Le Tractatus de spirituali aedificio. Édition critique princeps.,Riamond,Pierre-Jean,male,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_19
ENCPOS_2001_20,h2674,"Correspondance de Jean-Victor Schnetz, directeur de l’Académie de France à Rome, de 1841 à 1846 et de 1853 à 1866. Édition commentée.",Robbe,Émilie,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_20
ENCPOS_2001_21,h2684,L’Église cathare du Carcassès (1167-début du XIVe siècle),Roche,Julien,male,2001,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_21
ENCPOS_2001_22,h2751,"Aspects militaires de la guerre pour la succession de Bourgogne, de Nancy au traité d’Arras (5 janvier 1477-23 décembre 1482)",Sablon Du Corail,Amable,male,2001,1904,1482,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_22
ENCPOS_2001_23,h3004,L’Exposition universelle de 1867 : apothéose du Second Empire et de la génération de 1830,Vasseur,Édouard,male,2001,1905,1867,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_23
ENCPOS_2001_24,h3108,Concierges et capitaines du château de Vincennes (1258-1418),Zang,Marie-Astrid,female,2001,1903,1418,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_24
ENCPOS_2002_01,h0201,"Les œuvres en prose de Catherine d’Amboise, dame de Lignières (1481-1550)",Bergeron-Foote,Ariane,female,2002,1904,1550,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_01
ENCPOS_2002_02,h0568,"Gentile da Foligno, médecin et universitaire du XIVe siècle. Étude et édition critique du commentaire au Canon d’Avicenne (3, 11, 1).",Chandelier,Joël,male,2002,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_02
ENCPOS_2002_03,h0635,Notre-Dame de Senlis : une cathédrale au coeur de la cité,Christophe,Delphine,female,2002,1902,1790,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_03
ENCPOS_2002_04,h0656,Éditer la littérature médiévale en France dans la première moitié du xixe siècle. Éditeurs et éditions en “ Empirie ”.,Clot,Nathalie,female,2002,1904,1850,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_04
ENCPOS_2002_05,h1093,La maison des écoliers de Laon : étude d’un collège parisien aux XIVe et XVe siècles,Fabris,Cécile,female,2002,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_05
ENCPOS_2002_06,h1286,Les ducs de Bourbon face à la mort : les élections de sépulture (fin XIIIe-début XVIe siècle),Gautier,Marc-Édouard,male,2002,1903,1350,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_06
ENCPOS_2002_07,h1340,Le De vanitate mundi d’Hugues de Saint-Victor († 1141). Édition critique et commentaire.,Giraud,Cédric,male,2002,1903,1141,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_07
ENCPOS_2002_08,h1368,"Louis d’Orléans (1703-1752), premier prince du sang et mystique érudit",Gordien,Marie-Estelle,female,2002,1904,1752,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_08
ENCPOS_2002_09,h1463,Recherches sur l’antiquaire lyonnais Guillaume du Choul (ca. 1496-1560),Guillemain,Jean,male,2002,1904,1560,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_09
ENCPOS_2002_10,h1466,La Fête des fous dans le nord de la France (xive-xvie siècles),Guilleray,Pierre-Emmanuel,male,2002,1903,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_10
ENCPOS_2002_11,h1560,"La traduction castillane du De montibus de Boccace. Édition et commentaire (Bibl. nat. de Fr., esp. 458).",Horovitz,Pauline,female,2002,1903,1532,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_11
ENCPOS_2002_12,h1806,La politique du patrimoine monumental d’André Malraux à Michel Guy (1958-1974),Laurent,Xavier,male,2002,1905,1974,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_12
ENCPOS_2002_13,h1871,"Le Promptuarium exemplorum de Martin le Polonais, O.P. († 1278). Édition critique et commentaire.",Lebourgeois,Anne-Élyse,female,2002,1903,1278,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_13
ENCPOS_2002_14,h1927,Les relations diplomatiques entre la Norvège et les Îles britanniques (1249-1319). Les ambassadeurs et le service diplomatique du roi.,Lenègre,Florent,male,2002,1903,1319,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_14
ENCPOS_2002_15,h1990,"L’usine et la ville : le cas de l’ouest parisien au xixe siècle (Chaillot, Bas-Passy, Ternes, Batignolles)",Lohr,Évelyne,female,2002,1904,2002,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_15
ENCPOS_2002_16,h2020,L’administration municipale de Sélestat au XVIIIe siècle,Lutz,Jean-François,male,2002,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_16
ENCPOS_2002_17,h2024,La boîte à Perrette : approche des finances du mouvement janséniste au XVIIIe siècle,Lyon-Caen,Nicolas,male,2002,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_17
ENCPOS_2002_18,h2066,L’élevage des chevaux de travail dans l’Orne au xixe siècle (1815-1900),Manneheut,Agnès,female,2002,1904,1899,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_18
ENCPOS_2002_19,h2127,Gabriel Marcel et le théâtre,Mary,Anne,female,2002,1905,1973,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_19
ENCPOS_2002_20,h2221,"Les offices de bouche à l’Hôtel du roi de France, de Philippe VI à Charles VI (1328-1422)",Moirez,Pauline,female,2002,1903,1422,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_20
ENCPOS_2002_21,h2243,Les derniers feux des concerts spirituels parisiens (1816-1831),Morand,Olivier,male,2002,1904,1831,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_21
ENCPOS_2002_22,h2245,Le Commentaire des Psaumes de saint Thomas d’Aquin,Morard,Martin,male,2002,1903,1273,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_22
ENCPOS_2002_23,h2288,La correspondance générale de Louise de Vilmorin jusqu’en 1949. Édition critique.,Muth,Olivier,male,2002,1905,1949,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_23
ENCPOS_2002_24,h2306,L’amiral Claude d’Annebault ( ca.1495-1552) : faveur du roi et gouvernement du royaume au milieu du XVIe siècle,Nawrocki,François,male,2002,1904,1552,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_24
ENCPOS_2002_25,h2425,"Michel Chamillart, ministre et secrétaire d’État de la guerre de Louis XIV (1654-1721)",Penicaut,Emmanuel,male,2002,1904,1721,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_25
ENCPOS_2002_26,h2426,Les chasses impériales de Napoléon III,Peoc’h,Géraldine,female,2002,1905,1870,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_26
ENCPOS_2002_27,h2578,"Les ingénieurs géographes des camps et armées du roi, de la guerre de Sept Ans à la Révolution (1756-1791). Étude institutionnelle, prosopographique et sociale.",Ract,Patrice,male,2002,1904,1791,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_27
ENCPOS_2002_28,h2780,Les éditions René Kieffer (1909-1950),Sanjuan,Agathe,female,2002,1905,1950,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_28
ENCPOS_2002_29,h2868,"La bibliothèque de l’abbaye cistercienne de Fontenay (Côte-d’Or). Constitution, gestion, dissolution (xiie-xviiie siècle).",Stutzmann,Dominique,female,2002,1903,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_29
ENCPOS_2002_30,h2870,L’homme et l’environnement dans le Marais poitevin (seconde moitié du XVIe siècle- début du xxe siècle),Suire,Yannis,male,2002,1904,1950,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_30
ENCPOS_2002_31,h3021,"Recherches sur les actes du monastère Saint-Jean Prodrome sur le mont Ménoikion (Serrès, XIIIe-xve siècle)",Verdure,Marc,male,2002,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_31
ENCPOS_2002_32,h3063,Raimond VII de Toulouse et la paix de Paris (1229-1249),Villeminoz,Jérôme,male,2002,1903,1249,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2002_32
ENCPOS_2003_01,h0193,"Émile Bertin (1878-1957), décorateur de théâtre. Le peintre aux vingt âmes diverses.",Berbain,Iris,female,2003,1905,1957,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_01
ENCPOS_2003_02,h0287,Georges Lanfry et son entreprise (1921-1969). Au service du patrimoine.,Blin,Frédéric,male,2003,1905,1969,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_02
ENCPOS_2003_03,h0420,"Migrations et réseaux florentins à la fin du XVIe siècle, d’après les Testamenti forestieri. « Fuor’della Città et Stato di Fiorenza ».",Brau,Pierre-Frédéric,male,2003,1904,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_03
ENCPOS_2003_04,h0435,Étude comparée des diplômes de Louis le Germanique et de Charles le Chauve (829-877),Brousseau,Nicholas,male,2003,1902,877,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_04
ENCPOS_2003_05,h0558,Témoigner du présent : le Journal de Hyacinthe Chobaut (1939-1946). Édition critique et commentaire.,Challéat,Violaine,female,2003,1905,1946,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_05
ENCPOS_2003_06,h0576,La vie et l’œuvre de Léopold Bellan (1857-1936). Un philanthrope sous la troisième république.,Charenton,Benoît,male,2003,1905,1936,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_06
ENCPOS_2003_07,h0824,Copier au XVe siècle du français déjà ancien : l’exemple de l’Estoire del saint Graal. Commentaire linguistique et édition partielle du ms. b.r. brux. 9246.,Delamarre,Aurélie,female,2003,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_07
ENCPOS_2003_08,h0835,"L’apostolat par le livre dans l’Extrême-Orient des missions-étrangères au xixe siècle, d’après la correspondance. Livre et mission.",Delcourt,Véronique,female,2003,1904,1899,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_08
ENCPOS_2003_09,h0873,"Sir James Hall, un homme de science dans la Révolution. Édition critique et commentaire de son journal de voyage en France (avril-août 1791).",Denton,Elizabeth,female,2003,1904,1791,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_09
ENCPOS_2003_10,h0926,Les relations entre la SFIO et le SPD dans l’immédiat après-guerre (1945-1953),Dohrmann,Nicolas,male,2003,1905,1953,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_10
ENCPOS_2003_11,h1172,"François-Henri de Montmorency-Bouteville, maréchal de Luxembourg (1628-1695). Commander les armées pour Louis XIV.",Fonck,Bertrand,male,2003,1904,1695,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_11
ENCPOS_2003_12,h1239,Les études grecques à l’abbaye de Saint-Denis au XIIe siècle,Gandil,Pierre,male,2003,1903,1199,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_12
ENCPOS_2003_13,h1305,López de Gómara dans les controverses sur le Nouveau Monde : les traductions françaises de la Historia general de las Indias y conquista de Mexico. Édition critique et commentaire comparé.,Gerbault,Matthieu,male,2003,1904,1553,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_13
ENCPOS_2003_14,h1311,Un hôpital au Moyen Age : l’hôtel-Dieu Saint-Nicolas de Troyes du XIIIe au XVe siècle. « soustenir les povres ».,Gesret,Julie,female,2003,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_14
ENCPOS_2003_15,h1331,La manufacture des Gobelins du Premier Empire à la monarchie de Juillet,Girard,Caroline,female,2003,1904,1848,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_15
ENCPOS_2003_16,h1496,"Les « sages marchans et bourgois de Rouen », de la Harelle à la conquête anglaise (1382-1418). « Un estat des gens tres necessaire ».",Haquet,Claire,female,2003,1903,1418,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_16
ENCPOS_2003_17,h1997,L’Imprimerie nationale de 1870 à 1910,Longeard,Gwladys,female,2003,1905,1910,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_17
ENCPOS_2003_18,h2110,"Benjamin Aubery du Maurier (1566-1636), ambassadeur protestant du Très Chrétien. « Craindre dieu et servir le roi ».",Martin,Claire,female,2003,1904,1636,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_18
ENCPOS_2003_19,h2292,Guillaume de Nogaret et la pratique du pouvoir,Nadiras,Sébastien,male,2003,1903,1313,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_19
ENCPOS_2003_20,h2656,"Édition de 23 sermons du manuscrit autographe d’Adémar de Chabannes, BNF lat. 2469, ff. 1-76 ( ca.1030). Martial et Adémar.",Richter,Raphaël,male,2003,1902,1040,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_20
ENCPOS_2003_21,h2812,"La Divine tragédie, projet de film d’Abel Gance (1947-1952)",Sené,Xavier,male,2003,1905,1975,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_21
ENCPOS_2003_22,h2866,L’engagement résistant d’Alexandre Parodi (1940-1944),Studer,Sébastien,male,2003,1905,1944,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_22
ENCPOS_2003_23,h2941,L’acte occitan dans le comté de Toulouse aux XIIe et XIIIe siècles : le cas des seigneuries de Dourgne et Puylaurens et de Bessières et Buzet. Édition et commentaire.,Todeschini,Pascaline,female,2003,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_23
ENCPOS_2003_24,h3063,Raimond VII de Toulouse et la paix de Paris (1229-1249),Villeminoz,Jérôme,male,2003,1903,1249,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_24
ENCPOS_2003_25,h3117,Alfred Armand (1805-1888) : un architecte collectionneur,Zirmi,Tiphaine,female,2003,1904,1888,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2003_25
ENCPOS_2004_01,h0121,"Les “ vergers ” de la papauté d’Avignon : Avignon, Pont-de-Sorgues et Villeneuve (1316-1378)",Barret,Élydia,female,2004,1903,1378,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_01
ENCPOS_2004_02,h0173,"Marie-Thérèse-Charlotte de France (1778-1851). Représentations, sensibilités et politique.",Becquet,Hélène,female,2004,1904,1851,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_02
ENCPOS_2004_03,h0227,Les procureurs à la cour pontificale d’Avignon au XIVe siècle : les procureurs des prélats français sous Urbain V et Grégoire XI à la Chambre apostolique,Berthe,Pierre-Marie,male,2004,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_03
ENCPOS_2004_04,h0422,"Germain Louis Chauvelin (1685-1762), ministre de Louis XV",Bréban,Alix,female,2004,1904,1762,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_04
ENCPOS_2004_05,h0533,Les monnayages ecclésiastiques en France (xe-xve siècle). Étude iconographique.,Cavalié,Étienne,male,2004,1902,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_05
ENCPOS_2004_06,h0655,Les pratiques halieutiques fluviales dans le bassin de la Somme du XIIe siècle au XVIIIe siècle : approche archéologique et documentaire,Cloquier,Christophe,male,2004,1903,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_06
ENCPOS_2004_07,h0689,L’École de cavalerie de Saumur (1814-1914). La création de l’équitation militaire.,Conraux,Aurélien,male,2004,1904,1914,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_07
ENCPOS_2004_08,h0730,La Commission nationale de la communication et des libertés (1986-1989). Audiovisuel et cohabitation.,Couriaut,Marie-Neige,female,2004,1905,1989,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_08
ENCPOS_2004_09,h1035,Étude de l’iconographie et de la théologie de Jonas en Occident (xiie-xve siècle). Jonas au Moyen Âge,Durozoy,Anne-Sophie,female,2004,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_09
ENCPOS_2004_10,h1246,Le grand quartier général des forces terrestres françaises (28 août 1939-1er juillet 1940),Garcon,Ségolène,female,2004,1905,1940,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_10
ENCPOS_2004_11,h1303,La construction navale maritime et fluviale dans l’estuaire de la Seine (seconde moitié du XVIe siècle),Gérardot,Anne,female,2004,1904,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_11
ENCPOS_2004_12,h1346,"La vie musicale à l’ ospedale di San Lazzaro e dei Mendicanti, à Venise (1600-1797)",Giron,Caroline,female,2004,1904,1797,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_12
ENCPOS_2004_13,h1363,"Louis-Antoine de Noailles, cardinal-archevêque de Paris (1651-1729)",Gombert,Pierre,male,2004,1904,1729,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_13
ENCPOS_2004_14,h1595,"François Le Métel de Boisrobert (1592-1662), écrivain et homme de pouvoir",Iline,Anastasia,female,2004,1904,1662,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_14
ENCPOS_2004_15,h1869,L’émigration espagnole à Paris (1813-1844),Leblay,Anne,female,2004,1904,1844,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_15
ENCPOS_2004_16,h1938,Étude iconographique de l’Arbre de Jessé en France du Nord du XIVe siècle au XVIIe siècle,Lepape,Séverine,female,2004,1903,1699,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_16
ENCPOS_2004_17,h2187,Les saluts du Saint-Sacrement. Liturgie et musique en France (1600-1774),Meunier,Alexis,male,2004,1904,1774,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_17
ENCPOS_2004_18,h2188,Le désir de réforme. La liturgie entre tradition et magistère ( ca.1500- ca.1620),Meunier,Clément,male,2004,1904,1620,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2004_18
