id_these;ID_hackathon_auteur;titre;nom_auteur;prenom_auteur;genre_auteur;annee_promo;sujet_date_min;sujet_date_max;url;id_hackaton;Places
ENCPOS_1996_17;h1351;De la coexistence à l’exil, les fugitifs protestants béarnais à la révocation de l’Édit de Nantes : l’exemple des colloques de Nay et de Pau;Giustiniani;François;male;1996;1904;1685;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_17;h1351;Nay
ENCPOS_1996_17;h1351;De la coexistence à l’exil, les fugitifs protestants béarnais à la révocation de l’Édit de Nantes : l’exemple des colloques de Nay et de Pau;Giustiniani;François;male;1996;1904;1685;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_17;h1351;Pau
ENCPOS_1996_19;h1618;Georges d’Amboise, archévêque de Rouen et légat a latere (1493-1510);Janin;Françoise;female;1996;1904;1510;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_19;h1618;Rouen
ENCPOS_1996_19;h1618;Georges d’Amboise, archévêque de Rouen et légat a latere (1493-1510);Janin;Françoise;female;1996;1904;1510;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_19;h1618;latere
ENCPOS_1996_20;h1668;Les échevins de Paris au XVIIIe siècle;Junges;Catherine;female;1996;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_20;h1668;Paris
ENCPOS_1996_21;h1792;Les Capucins à Paris au XVIIIe siècle;Laubier-Lagarde, De;Marie;female;1996;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_21;h1792;Paris
ENCPOS_1996_24;h1831;L’enseignement des mathématiques en France (1600-1670);Le Dividich;Aude;female;1996;1904;1670;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_24;h1831;France
ENCPOS_1996_25;h1849;Victor Hugo - Paul Meurice : correspondance (1852-1855);Le Page;Annaïg;female;1996;1905;1855;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_25;h1849;correspondance
ENCPOS_1996_28;h1292;Jean-Etienne-Bernard de Clugny, intendant de marine : Saint-Dominique (1760-1764) et Brest (1765-1770);Merle-Gelly;Marie-Caroline;female;1996;1904;1770;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_28;h1292;Saint-Dominique
ENCPOS_1996_28;h1292;Jean-Etienne-Bernard de Clugny, intendant de marine : Saint-Dominique (1760-1764) et Brest (1765-1770);Merle-Gelly;Marie-Caroline;female;1996;1904;1770;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_28;h1292;Brest
ENCPOS_1996_30;h2427;Saint-Sever, une abbaye dans la cité;Perbost-Castillo;Magali;female;1996;1902;1900;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_30;h2427;Saint-Sever
ENCPOS_1996_32;h2752;Le Conservatoire de musique de Paris pendant l’Entre-deux-guerres;Sablonnière;Marguerite;female;1996;1905;1939;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_32;h2752;Conservatoire de musique de Paris
ENCPOS_1996_34;h2810;L’iconographie de la Bible au XVIIe siècle : l’illustration en taille-douce dans les bibles catholiques parues à Paris et à Lyon entre 1592 et 1700;Selbach;Vanessa;female;1996;1904;1700;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_34;h2810;Paris
ENCPOS_1996_34;h2810;L’iconographie de la Bible au XVIIe siècle : l’illustration en taille-douce dans les bibles catholiques parues à Paris et à Lyon entre 1592 et 1700;Selbach;Vanessa;female;1996;1904;1700;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1996_34;h2810;Lyon
ENCPOS_1997_01;h0009;Le bailliage de Lens aux XIVe et XIVe siècles (1291-1436);Albaret;Lucie;female;1997;1903;1436;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_01;h0009;Lens
ENCPOS_1997_03;h0093;Les prémices de l’anglomanie : la connaissance des auteurs anglais en France à travers les périodiques (1717-1747);Bailly;Élisabeth;female;1997;1904;1747;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_03;h0093;anglomanie
ENCPOS_1997_03;h0093;Les prémices de l’anglomanie : la connaissance des auteurs anglais en France à travers les périodiques (1717-1747);Bailly;Élisabeth;female;1997;1904;1747;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_03;h0093;France
ENCPOS_1997_05;h0166;Le chartrier de l’abbaye de Saint-Maurice d Agaune (1128-1292);Becci;Remo;male;1997;1903;1292;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_05;h0166;abbaye de Saint-Maurice d
ENCPOS_1997_06;h0203;La mandragore du Levant : voyageurs et consuls français et britanniques à Chypre, à la fin de la période ottomane (1800-1878);Bergia;Magali;female;1997;1904;1878;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_06;h0203;Levant
ENCPOS_1997_06;h0203;La mandragore du Levant : voyageurs et consuls français et britanniques à Chypre, à la fin de la période ottomane (1800-1878);Bergia;Magali;female;1997;1904;1878;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_06;h0203;Chypre
ENCPOS_1997_08;h0262;Trois-Fontaine, fille aînée de Clairvaux : étude et édition du chartrier (1118-1231);Billot;Stéphanie;female;1997;1903;1231;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_08;h0262;Trois-Fontaine
ENCPOS_1997_09;h0341;L’architecture religieuse flamboyante à Paris (1436-1500);Bos;Agnès;female;1997;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_09;h0341;Paris
ENCPOS_1997_10;h0384;Elisa Bonaparte-Baciocchi, grande duchesse de Tosane, et le département de l’Arno (1809-1814);Bourel;Sylvie;female;1997;1904;1814;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_10;h0384;Arno
ENCPOS_1997_11;h0449;Les institutions et les officiers du duché-pairie de Nivernais (1539-1790);Brzustowski;Katie;female;1997;1904;1790;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_11;h0449;Nivernais
ENCPOS_1997_15;h0923;L’assemblée des villes de Basse-Auvergne (fin du XVIe siècle et XVIIe siècle);Diry;Isabelle;female;1997;1904;1699;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_15;h0923;Basse-Auvergne
ENCPOS_1997_16;h1041;La Victorine (1919-1929), un studio français à l’époque du cinéma muet;Dutheil De La Rochère;Anne-Élisabeth;female;1997;1905;1929;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_16;h1041;Victorine
ENCPOS_1997_17;h1043;Édition critique du Romuleon de Benvenuto da Imola dans la traduction de Sébastien Mamerot;Duval;Frédéric;male;1997;1903;1388;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_17;h1043;Romuleon de Benvenuto da Imola
ENCPOS_1997_18;h2240;La construction d’ensembles locatifs à Paris par des communautés ecclésiastiques sous Louis XIV;Montserrat Farguell;Isabelle;female;1997;1904;1715;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_18;h2240;Paris
ENCPOS_1997_19;h1276;La passion du cinéma : cinéphiles, ciné-clubs et salles spécialisées à Paris de 1920 à 1929;Gauthier;Christophe;male;1997;1905;1929;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_19;h1276;ciné-clubs
ENCPOS_1997_19;h1276;La passion du cinéma : cinéphiles, ciné-clubs et salles spécialisées à Paris de 1920 à 1929;Gauthier;Christophe;male;1997;1905;1929;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_19;h1276;Paris
ENCPOS_1997_20;h1294;Monseigneur de Caylus (1669-1754), évêque d’Auxerre, le « défenseur de la Vérité »;Geneste;Pascal;male;1997;1904;1754;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_20;h1294;Auxerre
ENCPOS_1997_21;h1299;Les relations architecturales entre la France et la Mitteleuropa dans la seconde moitié du xixe siècle, à la lumière des revues de l’époque;Georgeon-Liskenne;Anne;female;1997;1905;1899;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_21;h1299;France
ENCPOS_1997_21;h1299;Les relations architecturales entre la France et la Mitteleuropa dans la seconde moitié du xixe siècle, à la lumière des revues de l’époque;Georgeon-Liskenne;Anne;female;1997;1905;1899;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_21;h1299;Mitteleuropa
ENCPOS_1997_23;h1563;Étude sur la décoration des établissements d’enseignement supérieur à Paris (XIXe-XXe siècles);Hottin;Christian;male;1997;1904;1997;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_23;h1563;Paris
ENCPOS_1997_25;h1613;Étude topographique et sociale de Lorgues (Var), à travers les cadastres des XVIe, XVIIe et XVIIIe siècles. Essai sur la genèse d’une ville;Jaeger;Caroline;female;1997;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_25;h1613;Lorgues
ENCPOS_1997_25;h1613;Étude topographique et sociale de Lorgues (Var), à travers les cadastres des XVIe, XVIIe et XVIIIe siècles. Essai sur la genèse d’une ville;Jaeger;Caroline;female;1997;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_25;h1613;Var
ENCPOS_1997_27;h1807;Le Royaume-Uni et l’affaire du Luxembourg (1867) : mythe et réalité de la Pax Britannica;Laux;Frédéric-Nicolas;male;1997;1905;1867;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_27;h1807;Luxembourg
ENCPOS_1997_28;h1826;Les capitaines de vaisseau promus sous le ministère de Maurepas (1723-1749);Le Coënt;Magali;female;1997;1904;1749;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_28;h1826;Maurepas
ENCPOS_1997_29;h1840;Les Bouthillier, de l’avocat au surintendant (v. 1540-1652), histoire d’une ascension sociale et formation d’une fortune;Le Guillou;Yves;male;1997;1904;1652;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_29;h1840;Bouthillier
ENCPOS_1997_31;h2087;Les noms de lieu du canton de Fayence (Var);Mariacci;Caroline;female;1997;1898;1997;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_31;h2087;canton de Fayence
ENCPOS_1997_31;h2087;Les noms de lieu du canton de Fayence (Var);Mariacci;Caroline;female;1997;1898;1997;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_31;h2087;Var
ENCPOS_1997_34;h2377;Le lycée de Pampelune et sa bibliothèque, introduction à la lecture publique en Navarre (1842-1930);Panizo Santos;Ignacio;male;1997;1905;1930;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_34;h2377;Pampelune
ENCPOS_1997_34;h2377;Le lycée de Pampelune et sa bibliothèque, introduction à la lecture publique en Navarre (1842-1930);Panizo Santos;Ignacio;male;1997;1905;1930;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_34;h2377;Navarre
ENCPOS_1997_38;h2773;Les comptes de la commanderie de Saint-Denis au XIIIe siècle : le souci de la mémoire;Salmon De La Godelinais;Tifenn;male;1997;1903;1299;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_38;h2773;de Saint-Denis
ENCPOS_1997_40;h2892;Étude sur la vallée de la Somme entre Amiens et Saint-Valery-sur-Somme, du xie au début du XIVe siècle;Tedaldi-Da Lage;Cécile;female;1997;1902;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_40;h2892;vallée de la
ENCPOS_1997_40;h2892;Étude sur la vallée de la Somme entre Amiens et Saint-Valery-sur-Somme, du xie au début du XIVe siècle;Tedaldi-Da Lage;Cécile;female;1997;1902;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_40;h2892;Amiens
ENCPOS_1997_40;h2892;Étude sur la vallée de la Somme entre Amiens et Saint-Valery-sur-Somme, du xie au début du XIVe siècle;Tedaldi-Da Lage;Cécile;female;1997;1902;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_40;h2892;Saint-Valery-sur-Somme
ENCPOS_1997_41;h2994;Paul Barrillon, ambassadeur de France en Angleterre (1677-1688);Van De Walle;Thomas;male;1997;1904;1688;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_41;h2994;Angleterre
ENCPOS_1998_01;h0118;Politique et missions archéologiques  italiennes en Libye du début du xxe siècle à 1943;Barral;Pierre-Emmanuel;male;1998;1905;1943;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_01;h0118;Libye
ENCPOS_1998_02;h0123;Les voyages autour du monde de Cyrille-Pierre-Théodore Laplace : les campagnes de La Favorite (1829-1932) et de l’Artémise  (1837-1840);Barron;Géraldine;female;1998;1905;1840;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_02;h0123;La Favorite
ENCPOS_1998_02;h0123;Les voyages autour du monde de Cyrille-Pierre-Théodore Laplace : les campagnes de La Favorite (1829-1932) et de l’Artémise  (1837-1840);Barron;Géraldine;female;1998;1905;1840;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_02;h0123;Artémise
ENCPOS_1998_03;h0298;Comportements et mentalités à Paris au milieu du XVIIe siècle, d’après les archives criminelles  du For-l’Évêque;Bodeau;Florence;female;1998;1904;1680;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_03;h0298;Paris
ENCPOS_1998_04;h0324;Structures économiques, sociales et politiques à Rognes (début du XIVe siècle – milieu du XVe siècle);Bonnel;Sylvie;female;1998;1903;1470;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_04;h0324;Rognes
ENCPOS_1998_07;h0384;Elisa Bonaparte-Baciocchi, grande duchesse de Toscane, et le gouvernement général des départements toscans (1809-1814);Bourel;Sylvie;female;1998;1904;1814;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_07;h0384;Toscane
ENCPOS_1998_08;h0450;Kervélégan (1748-1825), le Vétéran de la Révolution;Buanic;Nicolas;male;1998;1904;1825;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_08;h0450;Kervélégan
ENCPOS_1998_10;h0671;Les ambassadeurs et l’ambassade de France en Angleterre;Collignon;Laure;female;1998;1904;1998;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_10;h0671;Angleterre
ENCPOS_1998_11;h0769;L’ambassade de Claude-Théophile de Bésiade, marquis d’Avaray, près les cantons suisses (1716-1726) : étude du fonctionnement de l’ambassade de France en Suisse au début du XVIIIe siècle;Dafflon;Alexandre;male;1998;1904;1726;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_11;h0769;Avaray
ENCPOS_1998_11;h0769;L’ambassade de Claude-Théophile de Bésiade, marquis d’Avaray, près les cantons suisses (1716-1726) : étude du fonctionnement de l’ambassade de France en Suisse au début du XVIIIe siècle;Dafflon;Alexandre;male;1998;1904;1726;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_11;h0769;Suisse
ENCPOS_1998_12;h0809;La mort en Champagne : étude de l’art funéraire aux XIIe et XIIIe siècles;Dectot;Xavier;male;1998;1903;1299;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_12;h0809;Champagne
ENCPOS_1998_13;h1312;La vie musicale à Stasbourg sous l’Empire allemand (1871-1918);Geyer;Myriam;female;1998;1905;1918;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_13;h1312;Stasbourg
ENCPOS_1998_13;h1312;La vie musicale à Stasbourg sous l’Empire allemand (1871-1918);Geyer;Myriam;female;1998;1905;1918;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_13;h1312;Empire allemand
ENCPOS_1998_18;h1558;Médecins et chirurgiens à Saint-Domingue au XVIIIe siècle;Homer;Isabelle;female;1998;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_18;h1558;Saint-Domingue
ENCPOS_1998_19;h1612;Les saints enfants de Baccius en Lientrude : Élophe et Euchaire, Libaire, Menne, Suzanne, Ode et Gontrude. Étude littéraire, historique et iconographique d’un culte de saints lorrains, du IVe siècle à nos jours;Jacquier;Bernard;male;1998;1904;1998;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_19;h1612;Baccius
ENCPOS_1998_19;h1612;Les saints enfants de Baccius en Lientrude : Élophe et Euchaire, Libaire, Menne, Suzanne, Ode et Gontrude. Étude littéraire, historique et iconographique d’un culte de saints lorrains, du IVe siècle à nos jours;Jacquier;Bernard;male;1998;1904;1998;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_19;h1612;Lientrude
ENCPOS_1998_19;h1612;Les saints enfants de Baccius en Lientrude : Élophe et Euchaire, Libaire, Menne, Suzanne, Ode et Gontrude. Étude littéraire, historique et iconographique d’un culte de saints lorrains, du IVe siècle à nos jours;Jacquier;Bernard;male;1998;1904;1998;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_19;h1612;Euchaire
ENCPOS_1998_19;h1612;Les saints enfants de Baccius en Lientrude : Élophe et Euchaire, Libaire, Menne, Suzanne, Ode et Gontrude. Étude littéraire, historique et iconographique d’un culte de saints lorrains, du IVe siècle à nos jours;Jacquier;Bernard;male;1998;1904;1998;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_19;h1612;Libaire
ENCPOS_1998_19;h1612;Les saints enfants de Baccius en Lientrude : Élophe et Euchaire, Libaire, Menne, Suzanne, Ode et Gontrude. Étude littéraire, historique et iconographique d’un culte de saints lorrains, du IVe siècle à nos jours;Jacquier;Bernard;male;1998;1904;1998;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_19;h1612;Menne
ENCPOS_1998_19;h1612;Les saints enfants de Baccius en Lientrude : Élophe et Euchaire, Libaire, Menne, Suzanne, Ode et Gontrude. Étude littéraire, historique et iconographique d’un culte de saints lorrains, du IVe siècle à nos jours;Jacquier;Bernard;male;1998;1904;1998;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_19;h1612;Suzanne
ENCPOS_1998_20;h1675;La France et la Pologne de Versailles à Locarno (1919-1925);Kania;Christophe;male;1998;1905;1925;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_20;h1675;France
ENCPOS_1998_20;h1675;La France et la Pologne de Versailles à Locarno (1919-1925);Kania;Christophe;male;1998;1905;1925;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_20;h1675;Pologne de Versailles
ENCPOS_1998_20;h1675;La France et la Pologne de Versailles à Locarno (1919-1925);Kania;Christophe;male;1998;1905;1925;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_20;h1675;Locarno
ENCPOS_1998_24;h2236;Louis Bruyère (1758-1831) et la direction des travaux de Paris de 1811 à 1853;Montalescot-Dufour;Clémence;female;1998;1904;1853;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_24;h2236;Paris
ENCPOS_1998_26;h2340;L’évolution des limites territoriales  du Canada français (1713-1763). Essai de géographie historique;Olive;Béatrice;female;1998;1904;1763;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_26;h2340;Canada
ENCPOS_1998_28;h2455;L’urbanisme à Strasbourg au XVIe siècle;Petrazoller;François;male;1998;1904;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_28;h2455;Strasbourg
ENCPOS_1998_30;h2727;L’arc de triomphe de l’Étoile, « Panthéon de la France guerrière depuis 1789 »;Rouge;Isabelle;female;1998;1904;1998;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_30;h2727;France
ENCPOS_1998_31;h1639;Le bagne de Brest (1749-1800) : l’émergence d’une institution pénitentiaire au siècle des Lumières;Seta;Frédérique;female;1998;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_31;h1639;Brest
ENCPOS_1998_33;h2858;Pouvoirs et société dans les confins de Dalmatie et de Croatie (1645-1699);Spirta;Boris;male;1998;1904;1699;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_33;h2858;Dalmatie
ENCPOS_1998_33;h2858;Pouvoirs et société dans les confins de Dalmatie et de Croatie (1645-1699);Spirta;Boris;male;1998;1904;1699;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_33;h2858;Croatie
ENCPOS_1998_34;h2970;Les dominicains à Strasbourg (1224-1420);Turck;Sandrine;female;1998;1903;1420;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_34;h2970;Strasbourg
ENCPOS_1998_35;h3038;Recueil des chartes de l’abbaye de Clairvaux.;Veyssière;Laurent;male;1998;1903;1792;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_35;h3038;abbaye de Clairvaux
